county_fips,year,population,youth_population,median_income,poverty_rate,pct_bachelors,pop_density
28091,2022,24362,5687,38399.0,22.817992254989576,11.267690093547614,44.91535735751238
28093,2022,33980,6988,51431.0,19.51319611062003,13.984981437732028,48.117702868228584
28095,2022,34168,7713,51190.0,16.73744766723894,16.07452156647374,44.65868157032096
28097,2022,9803,2223,36845.0,24.192546583850934,16.87518617813524,24.08711954612132
28099,2022,28970,7992,47400.0,27.997037350544918,15.313480486596575,50.8126159815061
28101,2022,21275,5098,49160.0,23.457875457875456,16.165909424007037,36.82261107361061
28103,2022,10261,2548,42298.0,23.202938840349482,13.355292708489294,14.760673113162763
28105,2022,51388,8934,42953.0,28.47942056642234,44.44827850624952,112.14235366260839
28107,2022,33157,8146,47894.0,20.424185253932993,16.037948949627285,48.39201663808517
28109,2022,56351,12686,54220.0,15.764380470583953,15.936853002070395,69.45603393979434
28111,2022,11511,2549,48333.0,20.58613295210865,10.78393387575875,17.78359354964297
28113,2022,40098,10268,40131.0,30.67762019168669,16.737468139337295,97.99479453059129
28115,2022,31202,8213,54414.0,16.701150911677225,17.85452948924338,62.67815424667496
28117,2022,24945,5510,51578.0,16.319810882688166,18.481349374282086,60.11060640746051
28119,2022,6113,1395,31192.0,30.224700118263222,14.374700527072354,15.093379949236072
28121,2022,157185,35499,76460.0,9.488051912154736,32.73764153802357,202.6896334732868
28123,2022,27943,7607,44968.0,21.86366932559826,11.084296778538556,45.866017980043694
28125,2022,3910,935,41000.0,26.909950118141246,16.049382716049383,9.056796071527842
28127,2022,25889,6142,50867.0,17.056803378991827,16.46351834004195,43.94184990622322
28129,2022,14310,3287,51983.0,18.2139324572559,14.479591836734693,22.490522861435746
28131,2022,18360,3973,55894.0,20.821481397201048,14.291740487640258,41.213508872352605
28133,2022,25867,5543,37403.0,28.68441270845573,17.354293172918677,37.07153902708528
28135,2022,12621,2573,35428.0,25.66547806617464,11.672973282880404,19.5495593178333
28137,2022,28094,6388,61286.0,16.673690663192982,18.058974779801957,69.40851807106876
28139,2022,21769,5180,47968.0,18.89270749964691,15.845193858234593,47.54904744638746
28141,2022,18837,4057,45545.0,19.218522316368936,14.795766249254621,44.3957887988838
28143,2022,9787,2791,41676.0,31.36230672795654,16.917111003393117,21.55109770330082
28145,2022,27880,6985,55970.0,12.317312586344798,17.69122731201383,67.0826044797128
28147,2022,13888,3194,37145.0,20.273912726742914,18.277378526225462,34.3823651739914
28149,2022,44341,10519,54117.0,18.117582492968374,26.753350404043765,75.34144161594742
28151,2022,44604,11303,38394.0,29.291309725594395,20.599046970728388,61.610117518357065
28153,2022,19760,4842,34875.0,22.081553792963188,19.841332804442683,24.373516743224506
28155,2022,9942,2357,55657.0,15.771265771265771,17.912657290895634,23.606342512786174
28157,2022,8531,1780,34928.0,21.513034130610052,11.467143786597267,12.58062898720849
28159,2022,17741,3894,45516.0,25.976280011570722,17.406115662259715,29.21526683364869
28161,2022,12499,2727,47006.0,20.535056860018,12.342372503068853,26.755802727597715
28163,2022,27467,5824,41867.0,29.133404293063688,11.874903235795015,29.779723073620435
29001,2022,25299,4599,51020.0,23.587074387334635,34.294779348139606,44.59356558157244
29003,2022,18069,4142,68774.0,7.57584285473068,26.11580693577692,41.76528781967122
29005,2022,5270,1092,58521.0,11.598685482312005,21.311900440757064,9.629352165690637
29007,2022,24873,5615,51745.0,18.098681412165035,15.366866635902168,35.93066088840737
29009,2022,34701,7783,55592.0,18.48714953271028,14.900675814048741,44.595834586350215
29011,2022,11683,2757,48105.0,22.208716791109566,18.3068650744029,19.733797273786802
29013,2022,16101,3795,54122.0,19.10019144862795,13.876592284759237,19.2435484333617
29015,2022,19616,3396,50229.0,17.53498218619301,15.046877063251024,27.862330316902757
29017,2022,10658,2276,52306.0,14.918282022044849,11.69905462184874,17.248634092027242
29019,2022,184043,36938,66564.0,17.80285886161162,49.717142599765786,268.45996869671256
29021,2022,84544,18996,58303.0,16.5747086621966,23.34950101193384,207.08930089234755
29023,2022,42280,9869,47245.0,21.111003487020536,13.902396964993965,60.85589761009621
29025,2022,8876,2092,58269.0,16.096207215541167,16.814741691345837,20.816476818334262
29027,2022,44517,9244,70599.0,9.47464168940679,24.870415964753143,53.341369427056875
29029,2022,43227,7533,59834.0,13.45552814005405,22.555458039524257,65.89120109262298
29031,2022,81703,17408,65070.0,14.520961917688938,33.63329796908154,141.22834765443366
29033,2022,8513,1890,59101.0,9.427009034712315,20.74396782841823,12.255586491645817
29035,2022,5299,1163,45737.0,20.597302504816955,14.835471277189068,10.444281071194165
29037,2022,108205,25643,82473.0,6.958538706871558,27.860063361403697,155.32970148503836
29039,2022,14314,3450,43589.0,18.344328580549053,17.332929537653946,30.16839842350412
29041,2022,7417,1667,61910.0,13.287785833798104,21.446336330591162,9.873824845775568
29043,2022,89568,22537,75787.0,8.66778746883004,31.874298540965206,159.20284818957597
29045,2022,6693,1645,53362.0,10.90578612541654,12.915129151291513,13.263813747755675
29047,2022,253085,60177,82264.0,8.25615189307443,34.94633636943784,636.4532540003872
29049,2022,21155,4956,66494.0,11.304389960267468,22.339045538335494,50.49649114431661
29051,2022,76890,17032,70667.0,9.395871071226097,35.79631676564812,196.37439087927916
29053,2022,16893,3755,62239.0,13.043478260869565,23.345158778229642,29.91235059760956
29055,2022,23023,5141,52367.0,14.660870336689882,13.589410527617988,31.00836793597647
29057,2022,7598,1533,46806.0,17.03873050026896,14.396536171748151,15.505806003959103
29059,2022,17158,4102,46547.0,20.60197504582816,13.316561844863731,31.718214773611656
29061,2022,8418,2112,59706.0,13.777561213302473,20.08182141586624,14.944557077982253
29063,2022,11838,2143,67910.0,10.342968075927523,14.611767404518867,28.094874192491893
29065,2022,14509,3282,51410.0,16.816565572056057,17.294704903592052,19.27437792340464
29067,2022,11803,2635,47848.0,19.62280325760823,15.748495930163973,14.506718713704013
29069,2022,28174,7233,44868.0,21.988017827135238,13.637095475768799,51.99027881064902
29071,2022,104858,23628,70111.0,8.087801576173668,21.376345263849714,113.645280368666
29073,2022,14801,3057,62638.0,11.89801699716714,19.34699223500795,28.518029691428794
29075,2022,6219,1552,53799.0,15.203426124197003,21.147892355322696,12.655111085787775
29077,2022,299188,62116,54968.0,14.586365862894347,32.39186604817708,443.0255475479359
29079,2022,9878,2473,51045.0,16.530740276035132,14.994751836857102,22.692760967899783
29081,2022,8190,1977,51809.0,16.49277184160905,16.91842900302115,11.33537342373951
29083,2022,22064,4799,54903.0,15.036866359447004,15.88332696471787,31.658574101495688
29085,2022,8452,1427,33302.0,17.57081132981277,10.064935064935066,21.193155603699022
29087,2022,4274,859,55153.0,9.442163728567978,21.06948447006084,9.237226411465054
29089,2022,10142,2225,59023.0,12.843450479233226,26.405009163103237,21.86713698331828
29091,2022,39960,9598,46401.0,22.961603181887718,17.974683544303797,43.098566940292955
29093,2022,9538,1993,53401.0,19.52707856598017,18.836363636363636,17.333529603117054
29095,2022,715526,166524,65169.0,13.879949291543811,32.96181706719483,1183.626679018064
29097,2022,122788,30263,54963.0,18.482853656309405,24.741362241362243,192.30516236339204
29099,2022,226984,51693,77217.0,8.273268987172397,22.76168813477707,345.87458343555386
29101,2022,54025,11730,62503.0,12.318942766776123,28.426927101499828,65.14836704005133
29103,2022,3772,896,49167.0,12.675296655879182,15.972778222578063,7.483978492490229
29105,2022,36060,8916,49202.0,17.058541942387293,16.884929594810952,47.160249376493375
29107,2022,32858,7561,78397.0,9.194301078591959,22.859641451683427,52.29833832049405
29109,2022,38231,9645,52225.0,14.651212477299433,15.331969792322214,62.495708947294425
29111,2022,9987,2150,49779.0,16.46354733405876,14.97880357983985,19.775532753288
29113,2022,60172,15142,82543.0,11.506928210861538,18.323104335775096,96.03518885601106
29115,2022,11892,2794,58435.0,16.74478057094163,19.613597456590853,19.31811536287257
29117,2022,14402,3135,58772.0,10.44210207022067,19.47872445453648,27.056018846408907
29119,2022,23381,5963,46494.0,16.911637558360713,11.83196300102775,43.34269480669948
29121,2022,15173,3524,54113.0,10.958168266971061,17.473401706124797,18.93765414224521
29123,2022,12649,3021,54042.0,12.059937162652059,16.095534787123572,25.585271427588967
29125,2022,8454,1732,56491.0,17.441583214115404,18.35724888668976,16.04232410656172
29127,2022,28525,6579,62492.0,14.15870925255186,24.723742641743264,65.28625246611523
29129,2022,3517,852,55592.0,14.930555555555555,20.480928689883914,7.749512488018774
29131,2022,24855,5800,53490.0,15.967623252391464,21.105819491230108,41.9441992800887
29133,2022,12305,2725,40833.0,23.6533308694447,13.683602771362589,29.895820173179526
29135,2022,15401,3845,66792.0,10.881934566145093,18.66589214832026,37.10789262540569
29137,2022,8668,1912,50245.0,16.480807606526586,16.382699868938403,13.384185414511371
29139,2022,11421,2544,58660.0,14.810810810810812,15.9920288952547,21.345788313923823
29141,2022,21169,4811,48841.0,19.71735879998071,13.87325830653805,35.421285567277685
29143,2022,16341,3845,44092.0,17.26437649427457,13.03376809004824,24.213049946361153
29145,2022,59019,13945,60313.0,14.89972337482711,22.195115879614647,94.46758244044855
29147,2022,21140,3514,53917.0,19.441713099530208,26.0486711495357,24.10589260220488
29149,2022,8783,2027,41365.0,23.00069946374446,14.301948051948052,11.119917350767999
29151,2022,13374,3080,70313.0,7.646968769136558,23.07182320441989,22.048204688581883
29153,2022,8688,1676,39125.0,22.47177935528919,10.378510378510379,11.66165104710566
29155,2022,15555,4007,37426.0,29.25192232503584,11.637176745090414,31.577024187736622
29157,2022,18970,4355,61486.0,11.335053208642373,20.294836541399327,39.99114587176271
29159,2022,43059,10716,57581.0,14.785313663571664,18.538205980066444,63.114523420048194
29161,2022,44843,9401,53242.0,17.66386554621849,31.55907082798917,66.75181270253815
29163,2022,17719,4023,53363.0,15.813982757535713,15.361640297061674,26.428951776373392
29165,2022,107033,25022,92543.0,6.964906823516104,44.31421718273005,254.94731125423988
29167,2022,31877,7268,54487.0,17.160250082263904,20.267558528428093,50.158372500302896
29169,2022,53726,11693,62541.0,14.514111573537104,26.940298507462686,98.19927181271842
29171,2022,4698,1064,50950.0,12.276882890727036,18.418688230008982,9.081472288751385
29173,2022,10356,2166,62615.0,12.338356830335439,15.761821366024517,22.044032721211956
29175,2022,24652,5383,51480.0,17.18577910921186,17.09332092157319,51.06968322792218
29177,2022,23122,5233,69779.0,12.182208025204568,15.129862060395178,40.63748941091283
29179,2022,6102,1133,43856.0,18.10970464135021,14.175314638993155,7.547524543060595
29181,2022,10839,2549,42541.0,20.584403498976364,11.858548258441903,17.217989693669423
29183,2022,406262,92678,99596.0,4.517805809037116,41.96622859760637,724.8194026415654
29185,2022,9330,1905,43483.0,15.73960539516219,12.360867018160516,13.822611303132977
29186,2022,18494,3945,61215.0,9.215566535280075,16.380028790059853,37.050763994206186
29187,2022,66814,14146,53083.0,17.61784566970432,15.501687503979964,147.85587515435307
29189,2022,999703,219288,78067.0,9.616784589587338,46.07893062662383,1967.9386608135906
29195,2022,23219,5122,55396.0,12.991020032235781,24.989822228253495,30.7328824237932
29197,2022,4066,1053,53728.0,10.209617755856968,12.359970126960418,13.231154715998763
29199,2022,4720,1398,58656.0,7.441961379908873,14.60827916524119,10.813114108135723
29201,2022,38055,9123,54621.0,15.565470624382163,21.168846288175715,90.60606421352126
29203,2022,7132,1557,46767.0,14.675866034210147,14.948353147534593,7.104859436950847
29205,2022,6049,1461,50387.0,14.854202401372213,17.559452318039874,12.077154830762105
29207,2022,28656,6267,51703.0,16.458702587734848,14.884737678855325,34.81294843417053
29209,2022,31314,5147,58392.0,14.074650077760499,20.61009155478918,67.51413282048406
29211,2022,5983,1340,53438.0,15.12388162422574,14.389711235137103,9.233281171390564
29213,2022,56202,11628,54467.0,16.406912051877235,23.81614165122504,88.89022447937013
29215,2022,24828,5330,42870.0,19.974358974358974,15.185143245385573,21.089523447102483
29217,2022,19777,4705,53318.0,18.144568186593823,17.75980832584606,23.931770796148555
29219,2022,35729,8377,75531.0,10.201300360580335,19.156436124954418,83.36405422431694
29221,2022,23580,5538,49364.0,18.597411837950816,12.273395394414504,31.03178718352973
29223,2022,11081,2176,42758.0,25.128440366972477,11.050460941290636,14.595896130855943
29225,2022,39265,10702,65103.0,15.696022727272727,18.369603854812592,66.26299650838814
29227,2022,1982,401,43536.0,16.572601334017445,15.642857142857142,7.433549988935937
29229,2022,18475,4806,43573.0,20.364724793525856,12.842606269489579,27.098422644454025
29510,2022,298018,55190,52941.0,20.1784405635984,38.61718112339542,4828.548282566429
30001,2022,9469,1628,55867.0,15.399134006883536,36.44028821094588,1.7083771824026868
30003,2022,13090,4321,52463.0,25.734834271419636,19.819698600645854,2.619144566175419
30005,2022,7030,2089,58507.0,20.191055145462443,23.77670572019297,1.6629146612538757
30007,2022,6977,1308,61679.0,9.148720913426796,22.263779527559056,5.851425619297544
30009,2022,10645,1860,66780.0,10.25420489296636,31.389260927797398,5.198309780196222
30011,2022,1332,242,46486.0,16.998468606431853,21.32796780684105,0.3987454486290431
30013,2022,84423,18833,61351.0,13.604315583102983,27.601481122607886,31.288567292489898
30015,2022,5897,1366,51791.0,15.054869684499314,24.515812699190977,1.4844481588513085
30017,2022,11957,2353,61114.0,11.107257435185987,26.63170163170163,3.1604608558275307
30019,2022,1535,286,47378.0,12.191872085276483,26.016949152542374,1.0762338126722149
30021,2022,8915,1920,68168.0,7.486125870823002,24.62230793956927,3.7585489597904824
30023,2022,9435,1215,46436.0,22.94645826405055,20.224719101123593,12.807408342529962
30025,2022,2941,755,79750.0,12.748864827104436,18.097686375321338,1.8147655644994585
30027,2022,11496,2266,58321.0,14.764800572348417,27.579365079365083,2.6492575234558156
30029,2022,105950,22956,68025.0,9.270873046130385,34.892409240924096,20.826686779801083
30031,2022,119685,22975,83434.0,10.599889069920614,52.885463698168046,45.93811280083735
30033,2022,976,219,61786.0,9.420289855072465,21.397379912663755,0.20870041226884717
30035,2022,13781,4067,41078.0,29.37578303485887,20.472627953924714,4.601103583759216
30037,2022,841,133,54792.0,16.05231866825208,23.394495412844037,0.7160963298573001
30039,2022,3368,530,53917.0,13.120243531202435,31.46067415730337,1.9500197433709172
30041,2022,16238,4513,58427.0,16.921424962102073,23.651079136690647,5.600476788958804
30043,2022,12273,2466,73875.0,5.05520046484602,33.266577659101024,7.406772613348123
30045,2022,2039,494,58750.0,17.508582638548308,27.27272727272727,1.0905568686095588
30047,2022,31509,7128,58009.0,18.99382000772499,31.94343727338651,21.14035399643199
30049,2022,71487,15237,71967.0,9.369739507546578,42.71446054241838,20.670654852660828
30051,2022,1993,526,48047.0,26.19532044760936,27.21936903888481,1.3937179892418676
30053,2022,20157,3637,44593.0,16.86069851465275,17.46001031991744,5.579701258858332
30055,2022,1746,295,79022.0,2.4376088218224026,21.343283582089555,0.6608067064689798
30057,2022,8742,1307,61226.0,6.841557841211141,31.63573586534312,2.4363489212843588
30059,2022,1948,298,55753.0,12.00861604738826,36.241610738255034,0.8144262141556307
30061,2022,4652,967,56098.0,14.143426294820719,26.047990748771323,3.814305943085505
30063,2022,118541,21733,66840.0,11.869364510979766,44.492288710672426,45.715614562078265
30065,2022,4924,921,54875.0,11.849413700884593,19.718309859154928,2.6346231429491724
30067,2022,17320,2877,67602.0,11.477226336968565,36.3447559709242,6.180242563815822
30069,2022,416,72,57981.0,6.25,23.8390092879257,0.2512646281615704
30071,2022,4233,994,61250.0,6.947771921418304,20.046235138705416,0.8234732479162218
30073,2022,5987,1400,59861.0,21.599592460519613,21.874241320708908,3.6852896802655724
30075,2022,1773,299,60313.0,12.694748990190421,25.491624180626367,0.5375665970124274
30077,2022,6998,1024,60994.0,5.233680957898803,19.38422299143742,3.0085441277500578
30079,2022,1283,290,44107.0,22.257806244995997,22.42105263157895,0.7387986776482592
30081,2022,44876,8421,67424.0,9.8064284592782,28.79741200213688,18.768975063227554
30083,2022,11366,2891,67515.0,8.328912466843502,14.158822749569136,5.4524800485091305
30085,2022,10799,3615,51038.0,31.548996913580247,19.83176965383371,4.586337733510802
30087,2022,8310,2415,57656.0,20.373307307551546,19.439033891702376,1.6593003183819923
30089,2022,12615,2213,47110.0,16.333601933924253,18.08466913275791,4.56998985654253
30091,2022,3700,805,67457.0,9.8369715390992,25.501324252743096,2.2063984362002
30093,2022,35306,7144,56297.0,15.91081982561882,27.658961914946122,49.173386815972364
30095,2022,8978,1856,78380.0,8.01754188687732,29.275007647598656,4.99681090148524
30097,2022,3697,745,64872.0,5.970556161395856,23.60200539915156,1.9924162075001508
30099,2022,6238,1545,65224.0,14.446437306375346,25.487890900540794,2.7460627148250407
30101,2022,5018,1036,54040.0,10.59542676024451,22.28474957794035,2.6205516423098456
30103,2022,680,118,70096.0,9.852941176470589,32.15613382899628,0.6954380288013614
30105,2022,7552,1710,59725.0,12.325612894487335,19.612951246743577,1.5330539380424535
30107,2022,2060,431,48272.0,22.671266633809758,20.69645203679369,1.448174000215117
30109,2022,1119,299,58750.0,17.80821917808219,22.509702457956017,1.2579097115351108
30111,2022,165524,38303,72300.0,10.712059398974219,34.26132309020589,62.85906117749281
31001,2022,31143,7578,61502.0,12.001482080301805,27.051074079535958,55.290727711408074
31003,2022,6302,1530,61924.0,11.071659134925758,20.475746268656717,7.352212021834973
31005,2022,485,154,66667.0,7.010309278350515,31.428571428571427,0.6781775063203347
31007,2022,670,139,62375.0,7.379518072289157,30.392156862745097,0.898076374023342
31009,2022,384,57,52083.0,11.458333333333332,20.80745341614907,0.540310847584501
31011,2022,5397,1277,66800.0,7.3465533522190745,17.98772351214305,7.861273360231891
31013,2022,10778,2724,67893.0,12.004155647903286,18.06564433683078,10.024545161143307
31015,2022,1767,324,57120.0,11.615871190339275,16.902457185405808,3.276056421589712
31017,2022,2691,515,44267.0,8.89894419306184,21.32796780684105,2.203202216465641
31019,2022,50103,11433,70093.0,11.788872205538873,35.16501224700271,51.74625404340228
31021,2022,6717,1539,54950.0,14.199486947336654,23.396146517044254,13.663908931684524
31023,2022,8373,1967,75690.0,7.8883199219702504,25.306828003457216,14.317984777415445
31025,2022,26749,6242,87673.0,5.635623835418489,31.272687869101155,48.03204889935159
31027,2022,8375,2147,72035.0,5.4305283757338545,23.302883754253987,11.314677737712936
31029,2022,3704,891,57313.0,8.202587393338838,24.396887159533073,4.141208038684071
31031,2022,5473,1318,62373.0,9.800295857988166,25.92691384369165,0.9182733374059726
31033,2022,9489,2158,54038.0,11.657363675397166,23.833182776272206,7.933893418773119
31035,2022,6088,1515,73933.0,8.729226120530468,21.573786175556087,10.637981858816088
31037,2022,10563,3182,71205.0,10.224414780421744,12.825955124317767,25.67199727798571
31039,2022,9000,2208,68917.0,7.654097990517046,23.954931417374265,15.775911935353818
31041,2022,10566,2536,62288.0,11.318395999615348,25.803363872555725,4.102571270818627
31043,2022,21308,6202,66112.0,11.19406533834229,14.260235732009926,80.62782848234421
31045,2022,8279,1489,53760.0,12.967446865751949,36.03012164510523,5.928659867935324
31047,2022,24037,6558,67462.0,14.224355735219806,16.022954413566318,23.710132118612805
31049,2022,1858,311,58875.0,7.146724417975095,20.801124385101897,4.224407434775195
31051,2022,5579,1392,60568.0,9.44221655122129,22.22222222222222,11.729927820680752
31053,2022,37175,9106,66793.0,9.05625730343331,21.67656925750778,70.29496466815293
31055,2022,582638,147728,76083.0,11.006301972890485,41.22717001335877,1784.594556514601
31057,2022,1825,430,58977.0,12.465219810795771,26.282051282051285,1.984390188739972
31059,2022,5557,1057,72335.0,7.0041090773253645,22.84816247582205,9.65813302744321
31061,2022,2901,560,55625.0,14.902654867256636,19.197046608214123,5.038067716075968
31063,2022,2491,509,62928.0,12.374161073825503,23.404255319148938,2.5557761464313016
31065,2022,4630,1019,58895.0,11.150286469810489,21.400304414003042,6.43767276044071
31067,2022,21654,4892,60035.0,13.351857956953797,20.003955957011936,25.43137264113273
31069,2022,1778,414,47139.0,9.605488850771868,23.053199691595992,1.0429216823300442
31071,2022,1833,384,64957.0,12.157534246575343,31.872213967310547,3.2194268612256653
31073,2022,1873,350,76583.0,6.539509536784741,28.096885813148788,4.087743535014262
31075,2022,649,144,65139.0,10.793650793650794,26.96629213483146,0.8355907588039593
31077,2022,2212,519,52813.0,12.471237919926368,17.133550488599347,3.881886751394285
31079,2022,62575,17054,63553.0,12.755598831548198,21.288187879390986,114.49508718643077
31081,2022,9400,2298,73254.0,5.5093442800043215,24.949258391881344,17.342213530616387
31083,2022,3094,712,64583.0,7.349081364829396,24.528301886792452,5.590225957872751
31085,2022,919,203,59405.0,14.689880304678999,18.06167400881057,1.2888025635811602
31087,2022,2620,635,49456.0,12.364341085271317,18.83116883116883,3.690395534339694
31089,2022,10149,2561,66325.0,9.866906834784348,27.48512552604847,4.2079713879505825
31091,2022,659,144,43333.0,8.146964856230031,27.142857142857142,0.9140514254486342
31093,2022,6476,1563,70766.0,4.872715914415117,22.303758060929507,11.376052671334667
31095,2022,7185,1581,54494.0,11.09846328969835,19.26871735345328,12.601239604196554
31097,2022,5294,1005,64352.0,6.131420638593244,19.012797074954296,14.076567593582318
31099,2022,6655,1719,74276.0,9.461938245184959,30.879712746858168,12.89246464016366
31101,2022,8303,1685,59511.0,11.93119433939246,19.9021207177814,7.817803651949084
31103,2022,987,274,63977.0,8.611955420466058,28.751974723538705,1.2770483234050483
31105,2022,3395,656,53151.0,10.03012048192771,11.532322426177174,3.5663937508797803
31107,2022,8415,2035,61250.0,11.958637469586375,18.9165650583522,7.593154881410531
31109,2022,322063,72513,70387.0,11.801716413323716,40.85421961810305,384.5252877405798
31111,2022,34532,8020,63019.0,10.97333056453766,20.199313290344193,13.467283377662687
31113,2022,839,242,69250.0,9.232613908872901,25.268817204301076,1.4701295606432825
31115,2022,629,141,50000.0,7.94912559618442,19.522776572668114,1.1165528516475811
31117,2022,456,86,58250.0,7.675438596491229,17.404129793510325,0.5306898152943408
31119,2022,35538,8981,61139.0,12.15954152073866,24.457152685213053,62.0629675941126
31121,2022,7675,1685,57873.0,10.244161358811041,17.417693581018945,15.734100870449412
31123,2022,4562,1055,57325.0,9.52488178338212,19.44977607165707,3.2043132500670786
31125,2022,3366,763,60054.0,13.605857230018303,18.9873417721519,7.622368912691493
31127,2022,7019,1538,57196.0,15.326902465166132,30.475363577165183,17.232955480099484
31129,2022,4092,805,66000.0,6.273245722787007,26.82119205298013,7.1146038893863395
31131,2022,15995,3849,73031.0,11.447426867187003,25.647101713452425,25.982147933367447
31133,2022,2553,603,55833.0,13.327980730630268,20.401337792642142,5.922403294090356
31135,2022,2860,707,61786.0,8.6848635235732,25.85241730279898,3.237810379786101
31137,2022,8966,2146,65114.0,14.493254929090279,26.690741956664475,16.610932535455245
31139,2022,7301,1843,65603.0,7.940273513815238,22.06477732793522,12.736175728173968
31141,2022,34219,8931,69943.0,8.207343412526997,24.577065571575236,50.68595415912477
31143,2022,5182,1175,67695.0,7.733175914994097,18.565869927737634,11.808619243810844
31145,2022,10690,2368,58344.0,12.163855421686746,24.390243902439025,14.905810337855739
31147,2022,7850,1658,50321.0,10.860256909303232,20.3984485190409,14.225111943476472
31149,2022,1312,294,57566.0,9.098228663446054,28.64864864864865,1.301211654175233
31151,2022,14275,3684,71104.0,11.322436849925706,21.931330472103006,24.86634881869601
31153,2022,191272,51233,95911.0,5.488142803608093,41.158761715421754,803.6739958907044
31155,2022,22374,5461,84474.0,6.665458335221351,29.088419405320813,29.885075894789146
31157,2022,36048,8868,60137.0,12.471164525959047,25.18904177513326,48.73847551651454
31159,2022,17644,4122,79677.0,6.76926850205408,30.957743940895575,30.876922807692985
31161,2022,5102,1111,53609.0,10.825466961237195,21.696801112656466,2.090837933422671
31163,2022,2970,617,60194.0,10.924081071796634,18.860055607043556,5.248490396322876
31165,2022,1162,267,50833.0,17.38382099827883,24.904214559386972,0.5622427388672793
31167,2022,5828,1408,76035.0,7.017543859649122,20.100502512562816,13.628508557571562
31169,2022,5006,1162,60305.0,9.671419714817112,22.50996015936255,8.724461430944128
31171,2022,592,87,70069.0,6.587837837837837,24.596774193548388,0.8308142260095376
31173,2022,6716,2373,63459.0,18.97909724325962,19.808743169398905,17.063354946238746
31175,2022,4053,896,62321.0,8.849335673101027,26.95258019525802,7.134432924360576
31177,2022,20884,5005,89671.0,7.968590955358441,34.303140773976445,53.558605691307115
31179,2022,9701,1878,64951.0,16.61653230658164,32.65194378536229,21.902572948369443
31181,2022,3410,778,62571.0,7.913017215342796,21.491045397750938,5.931332218961826
31183,2022,771,142,59167.0,10.246433203631646,24.713584288052374,1.3404429546770333
31185,2022,14212,3317,72914.0,9.312439079253206,25.269548832827383,24.82376038398927
32001,2022,25409,5646,69922.0,9.935483870967742,17.641013930121034,5.132968509887666
32003,2022,2265926,514745,69911.0,13.355677609117892,26.39487302731715,287.12916076856317
32005,2022,49476,7676,84262.0,7.477889600487954,31.331256597070258,69.63184183230429
32007,2022,53600,14147,87755.0,10.397036474164134,17.00790126304862,3.121123707019186
32009,2022,980,96,40694.0,16.135662898252825,24.284077892325314,0.2735986514378307
32011,2022,1622,422,73929.0,17.636138613861384,15.211521152115212,0.3884389829891505
32013,2022,17266,4555,75574.0,14.330874604847207,20.813122850339536,1.7909316993873534
32015,2022,5728,1506,92388.0,10.758936432470504,14.037363777893097,1.0378227319777498
32017,2022,4507,994,67412.0,7.183836368171614,15.34358330718544,0.4238537000349653
32019,2022,59435,12447,70026.0,10.350431691213814,16.112324058159523,29.672205378489735
32021,2022,4568,905,46625.0,18.473895582329316,14.649095923996322,1.2177167118556504
32023,2022,51698,8609,53602.0,15.293792449849944,12.53838533927687,2.8433750154136685
32027,2022,6587,1113,66304.0,9.819013938007073,10.053859964093357,1.091179141067911
32029,2022,4095,664,86932.0,9.08645603722753,31.35239318984902,15.523123578468535
32031,2022,486674,102705,81531.0,10.87938100253397,32.47802013126006,77.05568540474367
32033,2022,8997,1799,71297.0,9.24449249898635,13.304593429463358,1.0124157937764053
32510,2022,58249,11663,67465.0,11.177274853380348,24.305142067782885,403.0124399795204
33001,2022,63914,11470,80719.0,8.56997971602434,31.94389445822305,159.0505839287092
33003,2022,50679,7710,77049.0,7.999679852732257,37.54250850170034,54.38454538430501
33005,2022,76610,13695,76551.0,9.003649383736143,34.364002932551315,108.40388335227088
33007,2022,31430,4907,55247.0,11.610690392909294,20.411243931296152,17.513905807172062
33009,2022,90836,14548,79949.0,9.856880128265585,43.29157839796138,53.1640250286931
33011,2022,422733,84377,95112.0,6.8590526724160785,40.21260596343495,482.28012732022864
33013,2022,153918,28655,88806.0,7.247483794215262,36.8228668387516,164.98892163031582
33015,2022,315169,59565,110225.0,4.8449358283468245,43.57919964137313,453.22559538446717
33017,2022,130965,23574,83212.0,9.120307293291091,38.72307972499203,356.39644052575716
33019,2022,43356,7687,70788.0,11.699334146112726,30.148860573388873,80.60593891528903
34001,2022,274339,57543,73113.0,13.028810170135282,30.08147904563557,493.7902508738647
34003,2022,953243,199993,118714.0,6.769800273655852,51.652396397251096,4094.8975033077304
34005,2022,461853,95144,102615.0,6.583532528871354,41.07529757111471,577.8326879648686
34007,2022,522581,118366,82005.0,12.40810158951559,34.25545368321214,2360.7529747653166
34009,2022,95456,16688,83870.0,8.962179031282176,35.8503832791044,379.5150305541088
34011,2022,153588,36616,62310.0,15.517409402887413,17.348822895830125,317.73759774918284
34013,2022,853374,201363,73785.0,15.033860641341315,37.396788290606494,6768.351006876423
34015,2022,302621,64437,99668.0,7.4724794541268205,35.1711621503223,939.7934212814589
34017,2022,712029,143595,86854.0,14.157814417799596,46.62013490955593,15413.884920119495
34019,2022,129099,24549,133534.0,3.694532722440836,55.4746004992426,301.7495062348803
34021,2022,383732,82171,92697.0,11.223985158186085,44.15234710088899,1709.4414597421573
34023,2022,860147,185693,105206.0,8.354632089485973,45.114134864827385,2781.423910337044
